A_1_NUMBER_OF_VILLAGES_TOWNS_HOUSEHOLDS_POPULATION_AND_AREA,COLUMN_2,COLUMN_3,COLUMN_4,COLUMN_5,COLUMN_6,COLUMN_7,COLUMN_8,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12,COLUMN_13,COLUMN_14,COLUMN_15
,,,India/ State/ Union Territory/ District/ Sub-district,Name,"Total/
Rural/
Urban",,,,,,,,,
,,,,,,,,,,,,,,
8.0,122.0,627.0,SUB-DISTRICT,Asind,Rural,209.0,0.0,0.0,49894.0,237519.0,118766.0,118753.0,1106.1055969267504,215.0
8.0,122.0,627.0,SUB-DISTRICT,Asind,Urban,0.0,0.0,1.0,3007.0,16611.0,8440.0,8171.0,25.0,664.0
8.0,122.0,628.0,SUB-DISTRICT,Hurda,Total,82.0,0.0,1.0,27366.0,138643.0,71122.0,67521.0,610.6701298459318,227.0
8.0,122.0,628.0,SUB-DISTRICT,Hurda,Rural,82.0,0.0,0.0,21896.0,111428.0,56836.0,54592.0,598.6701298459318,186.0
8.0,122.0,628.0,SUB-DISTRICT,Hurda,Urban,0.0,0.0,1.0,5470.0,27215.0,14286.0,12929.0,12.0,2268.0
8.0,122.0,629.0,SUB-DISTRICT,Shahpura,Total,162.0,4.0,1.0,41705.0,207020.0,105147.0,101873.0,1128.420535155592,183.0
8.0,122.0,629.0,SUB-DISTRICT,Shahpura,Rural,162.0,4.0,0.0,36034.0,176700.0,89868.0,86832.0,1100.130535155592,161.0
8.0,122.0,629.0,SUB-DISTRICT,Shahpura,Urban,0.0,0.0,1.0,5671.0,30320.0,15279.0,15041.0,28.29,1072.0
8.0,122.0,630.0,SUB-DISTRICT,Banera,Total,87.0,5.0,0.0,24970.0,123714.0,62298.0,61416.0,660.7843715516484,187.0
8.0,122.0,630.0,SUB-DISTRICT,Banera,Rural,87.0,5.0,0.0,24970.0,123714.0,62298.0,61416.0,660.7843715516484,187.0
8.0,122.0,630.0,SUB-DISTRICT,Banera,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,122.0,631.0,SUB-DISTRICT,Mandal,Total,212.0,3.0,0.0,49211.0,235640.0,115728.0,119912.0,1218.8210704625528,193.0
8.0,122.0,631.0,SUB-DISTRICT,Mandal,Rural,212.0,3.0,0.0,49211.0,235640.0,115728.0,119912.0,1218.8210704625528,193.0
8.0,122.0,631.0,SUB-DISTRICT,Mandal,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,122.0,632.0,SUB-DISTRICT,Raipur,Total,89.0,3.0,0.0,19936.0,97869.0,48256.0,49613.0,508.4408088984616,192.0
8.0,122.0,632.0,SUB-DISTRICT,Raipur,Rural,89.0,3.0,0.0,19936.0,97869.0,48256.0,49613.0,508.4408088984616,192.0
8.0,122.0,632.0,SUB-DISTRICT,Raipur,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,122.0,633.0,SUB-DISTRICT,Sahara,Total,103.0,4.0,1.0,27855.0,135086.0,66847.0,68239.0,659.3433538443471,205.0
8.0,122.0,633.0,SUB-DISTRICT,Sahara,Rural,103.0,4.0,0.0,24244.0,116309.0,57267.0,59042.0,644.3433538443471,181.0
8.0,122.0,633.0,SUB-DISTRICT,Sahara,Urban,0.0,0.0,1.0,3611.0,18777.0,9580.0,9197.0,15.0,1252.0
8.0,122.0,634.0,SUB-DISTRICT,Bhilwara,Total,143.0,1.0,2.0,115152.0,557761.0,287332.0,270429.0,969.0481235416116,576.0
8.0,122.0,634.0,SUB-DISTRICT,Bhilwara,Rural,143.0,1.0,0.0,38462.0,186600.0,94360.0,92240.0,831.6581235416116,224.0
8.0,122.0,634.0,SUB-DISTRICT,Bhilwara,Urban,0.0,0.0,2.0,76690.0,371161.0,192972.0,178189.0,137.39,2702.0
8.0,122.0,635.0,SUB-DISTRICT,Kotri,Total,180.0,0.0,0.0,35908.0,174701.0,88901.0,85800.0,932.203685183706,187.0
8.0,122.0,635.0,SUB-DISTRICT,Kotri,Rural,180.0,0.0,0.0,35908.0,174701.0,88901.0,85800.0,932.203685183706,187.0
8.0,122.0,635.0,SUB-DISTRICT,Kotri,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,122.0,636.0,SUB-DISTRICT,Jahazpur,Total,228.0,9.0,1.0,46557.0,217773.0,112051.0,105722.0,1076.564631760475,202.0
8.0,122.0,636.0,SUB-DISTRICT,Jahazpur,Rural,228.0,9.0,0.0,42693.0,197187.0,101513.0,95674.0,1071.564631760475,184.0
8.0,122.0,636.0,SUB-DISTRICT,Jahazpur,Urban,0.0,0.0,1.0,3864.0,20586.0,10538.0,10048.0,5.0,4117.0
8.0,122.0,637.0,SUB-DISTRICT,Mandalgarh,Total,183.0,5.0,1.0,37825.0,176703.0,90276.0,86427.0,929.3527508706997,190.0
8.0,122.0,637.0,SUB-DISTRICT,Mandalgarh,Rural,183.0,5.0,0.0,35008.0,162859.0,83228.0,79631.0,845.3527508706997,193.0
8.0,122.0,637.0,SUB-DISTRICT,Mandalgarh,Urban,0.0,0.0,1.0,2817.0,13844.0,7048.0,6796.0,84.0,165.0
8.0,122.0,638.0,SUB-DISTRICT,Beejoliya,Total,112.0,10.0,1.0,18739.0,89483.0,45572.0,43911.0,630.2534568178182,142.0
8.0,122.0,638.0,SUB-DISTRICT,Beejoliya,Rural,112.0,10.0,0.0,15809.0,75343.0,38357.0,36986.0,625.7534568178182,120.0
8.0,122.0,638.0,SUB-DISTRICT,Beejoliya,Urban,0.0,0.0,1.0,2930.0,14140.0,7215.0,6925.0,4.5,3142.0
8.0,123.0,0.0,DISTRICT,Rajsamand,Total,1037.0,13.0,9.0,243078.0,1156597.0,581339.0,575258.0,4655.0,248.0
8.0,123.0,0.0,DISTRICT,Rajsamand,Rural,1037.0,13.0,0.0,205878.0,972777.0,486960.0,485817.0,4488.84,217.0
8.0,123.0,0.0,DISTRICT,Rajsamand,Urban,0.0,0.0,9.0,37200.0,183820.0,94379.0,89441.0,166.16,1106.0
8.0,123.0,639.0,SUB-DISTRICT,Bhim,Total,140.0,1.0,1.0,35808.0,171023.0,86365.0,84658.0,672.4039889077538,254.0
8.0,123.0,639.0,SUB-DISTRICT,Bhim,Rural,140.0,1.0,0.0,33505.0,159455.0,80490.0,78965.0,668.4039889077538,239.0
8.0,123.0,639.0,SUB-DISTRICT,Bhim,Urban,0.0,0.0,1.0,2303.0,11568.0,5875.0,5693.0,4.0,2892.0
8.0,123.0,640.0,SUB-DISTRICT,Deogarh,Total,132.0,3.0,1.0,23338.0,110723.0,55222.0,55501.0,597.8085996384259,185.0
8.0,123.0,640.0,SUB-DISTRICT,Deogarh,Rural,132.0,3.0,0.0,19834.0,93119.0,46323.0,46796.0,573.8085996384259,162.0
8.0,123.0,640.0,SUB-DISTRICT,Deogarh,Urban,0.0,0.0,1.0,3504.0,17604.0,8899.0,8705.0,24.0,734.0
8.0,123.0,641.0,SUB-DISTRICT,Amet,Total,151.0,1.0,2.0,24568.0,118949.0,59862.0,59087.0,530.8138898363443,224.0
8.0,123.0,641.0,SUB-DISTRICT,Amet,Rural,151.0,1.0,0.0,19566.0,95014.0,47708.0,47306.0,498.8138898363443,190.0
8.0,123.0,641.0,SUB-DISTRICT,Amet,Urban,0.0,0.0,2.0,5002.0,23935.0,12154.0,11781.0,32.0,748.0
8.0,123.0,642.0,SUB-DISTRICT,Kumbhalgarh,Total,167.0,0.0,0.0,32648.0,144231.0,70366.0,73865.0,884.1566187971677,163.0
8.0,123.0,642.0,SUB-DISTRICT,Kumbhalgarh,Rural,167.0,0.0,0.0,32648.0,144231.0,70366.0,73865.0,884.1566187971677,163.0
8.0,123.0,642.0,SUB-DISTRICT,Kumbhalgarh,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,123.0,643.0,SUB-DISTRICT,Rajsamand,Total,140.0,2.0,3.0,47280.0,235140.0,119810.0,115330.0,619.2096874918687,380.0
8.0,123.0,643.0,SUB-DISTRICT,Rajsamand,Rural,140.0,2.0,0.0,30269.0,150872.0,76324.0,74548.0,543.6396874918687,278.0
8.0,123.0,643.0,SUB-DISTRICT,Rajsamand,Urban,0.0,0.0,3.0,17011.0,84268.0,43486.0,40782.0,75.57,1115.0
8.0,123.0,644.0,SUB-DISTRICT,Railmagra,Total,95.0,3.0,0.0,27874.0,131800.0,66260.0,65540.0,564.9176263179908,233.0
8.0,123.0,644.0,SUB-DISTRICT,Railmagra,Rural,95.0,3.0,0.0,27874.0,131800.0,66260.0,65540.0,564.9176263179908,233.0
8.0,123.0,644.0,SUB-DISTRICT,Railmagra,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,123.0,645.0,SUB-DISTRICT,Nathdwara,Total,212.0,3.0,2.0,51562.0,244731.0,123454.0,121277.0,785.6927959326224,311.0
8.0,123.0,645.0,SUB-DISTRICT,Nathdwara,Rural,212.0,3.0,0.0,42182.0,198286.0,99489.0,98797.0,755.1027959326224,263.0
8.0,123.0,645.0,SUB-DISTRICT,Nathdwara,Urban,0.0,0.0,2.0,9380.0,46445.0,23965.0,22480.0,30.59,1518.0
8.0,124.0,0.0,DISTRICT,Dungarpur,Total,972.0,4.0,4.0,282029.0,1388552.0,696532.0,692020.0,3770.0,368.0
8.0,124.0,0.0,DISTRICT,Dungarpur,Rural,972.0,4.0,0.0,263075.0,1299809.0,651046.0,648763.0,3743.3,347.0
8.0,124.0,0.0,DISTRICT,Dungarpur,Urban,0.0,0.0,4.0,18954.0,88743.0,45486.0,43257.0,26.7,3324.0
8.0,124.0,646.0,SUB-DISTRICT,Dungarpur,Total,305.0,0.0,1.0,98876.0,495423.0,249741.0,245682.0,1318.5610431232017,376.0
8.0,124.0,646.0,SUB-DISTRICT,Dungarpur,Rural,305.0,0.0,0.0,88529.0,447717.0,224841.0,222876.0,1305.3210431232017,343.0
8.0,124.0,646.0,SUB-DISTRICT,Dungarpur,Urban,0.0,0.0,1.0,10347.0,47706.0,24900.0,22806.0,13.24,3603.0
8.0,124.0,647.0,SUB-DISTRICT,Aspur,Total,171.0,3.0,0.0,46330.0,224243.0,112422.0,111821.0,710.2688809827113,316.0
8.0,124.0,647.0,SUB-DISTRICT,Aspur,Rural,171.0,3.0,0.0,46330.0,224243.0,112422.0,111821.0,710.2688809827113,316.0
8.0,124.0,647.0,SUB-DISTRICT,Aspur,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,124.0,648.0,SUB-DISTRICT,Sagwara,Total,244.0,1.0,2.0,71166.0,343232.0,169665.0,173567.0,877.7237546920827,391.0
8.0,124.0,648.0,SUB-DISTRICT,Sagwara,Rural,244.0,1.0,0.0,63976.0,309086.0,152622.0,156464.0,869.6737546920828,355.0
8.0,124.0,648.0,SUB-DISTRICT,Sagwara,Urban,0.0,0.0,2.0,7190.0,34146.0,17043.0,17103.0,8.05,4242.0
8.0,124.0,649.0,SUB-DISTRICT,Simalwara,Total,252.0,0.0,1.0,65657.0,325654.0,164704.0,160950.0,863.4408085743233,377.0
8.0,124.0,649.0,SUB-DISTRICT,Simalwara,Rural,252.0,0.0,0.0,64240.0,318763.0,161161.0,157602.0,858.0308085743234,372.0
8.0,124.0,649.0,SUB-DISTRICT,Simalwara,Urban,0.0,0.0,1.0,1417.0,6891.0,3543.0,3348.0,5.41,1274.0
8.0,125.0,0.0,DISTRICT,Banswara,Total,1485.0,28.0,4.0,367797.0,1797485.0,907754.0,889731.0,4522.0,397.0
8.0,125.0,0.0,DISTRICT,Banswara,Rural,1485.0,28.0,0.0,340276.0,1669864.0,842767.0,827097.0,4494.25,372.0
8.0,125.0,0.0,DISTRICT,Banswara,Urban,0.0,0.0,4.0,27521.0,127621.0,64987.0,62634.0,27.75,4599.0
8.0,125.0,650.0,SUB-DISTRICT,Ghatol,Total,238.0,1.0,0.0,62132.0,287101.0,144092.0,143009.0,771.042540085514,372.0
8.0,125.0,650.0,SUB-DISTRICT,Ghatol,Rural,238.0,1.0,0.0,62132.0,287101.0,144092.0,143009.0,771.042540085514,372.0
8.0,125.0,650.0,SUB-DISTRICT,Ghatol,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,125.0,651.0,SUB-DISTRICT,Garhi,Total,206.0,2.0,2.0,61155.0,298740.0,151063.0,147677.0,728.4389235566942,410.0
8.0,125.0,651.0,SUB-DISTRICT,Garhi,Rural,206.0,2.0,0.0,57827.0,282802.0,143067.0,139735.0,719.0789235566942,393.0
8.0,125.0,651.0,SUB-DISTRICT,Garhi,Urban,0.0,0.0,2.0,3328.0,15938.0,7996.0,7942.0,9.36,1703.0
8.0,125.0,652.0,SUB-DISTRICT,Banswara,Total,334.0,22.0,1.0,94686.0,458587.0,232504.0,226083.0,1134.868398606943,404.0
8.0,125.0,652.0,SUB-DISTRICT,Banswara,Rural,334.0,22.0,0.0,72697.0,357570.0,180919.0,176651.0,1117.4783986069428,320.0
8.0,125.0,652.0,SUB-DISTRICT,Banswara,Urban,0.0,0.0,1.0,21989.0,101017.0,51585.0,49432.0,17.39,5809.0
8.0,125.0,653.0,SUB-DISTRICT,Bagidora,Total,308.0,0.0,0.0,74897.0,373825.0,189168.0,184657.0,863.0722295964014,433.0
8.0,125.0,653.0,SUB-DISTRICT,Bagidora,Rural,308.0,0.0,0.0,74897.0,373825.0,189168.0,184657.0,863.0722295964014,433.0
8.0,125.0,653.0,SUB-DISTRICT,Bagidora,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,125.0,654.0,SUB-DISTRICT,Kushalgarh,Total,399.0,3.0,1.0,74927.0,379232.0,190927.0,188305.0,1024.586014061905,370.0
8.0,125.0,654.0,SUB-DISTRICT,Kushalgarh,Rural,399.0,3.0,0.0,72723.0,368566.0,185521.0,183045.0,1023.586014061905,360.0
8.0,125.0,654.0,SUB-DISTRICT,Kushalgarh,Urban,0.0,0.0,1.0,2204.0,10666.0,5406.0,5260.0,1.0,10666.0
8.0,126.0,0.0,DISTRICT,Chittaurgarh,Total,1581.0,149.0,7.0,329119.0,1544338.0,783171.0,761167.0,7821.999999999999,197.0
8.0,126.0,0.0,DISTRICT,Chittaurgarh,Rural,1581.0,149.0,0.0,269332.0,1259074.0,636415.0,622659.0,7672.139999999999,164.0
8.0,126.0,0.0,DISTRICT,Chittaurgarh,Urban,0.0,0.0,7.0,59787.0,285264.0,146756.0,138508.0,149.86,1904.0
8.0,126.0,655.0,SUB-DISTRICT,Rashmi,Total,87.0,7.0,0.0,18434.0,88670.0,43954.0,44716.0,446.9462764231948,198.0
8.0,126.0,655.0,SUB-DISTRICT,Rashmi,Rural,87.0,7.0,0.0,18434.0,88670.0,43954.0,44716.0,446.9462764231948,198.0
8.0,126.0,655.0,SUB-DISTRICT,Rashmi,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,126.0,656.0,SUB-DISTRICT,Gangrar,Total,131.0,0.0,0.0,22575.0,103933.0,52560.0,51373.0,554.3459493813348,187.0
8.0,126.0,656.0,SUB-DISTRICT,Gangrar,Rural,131.0,0.0,0.0,22575.0,103933.0,52560.0,51373.0,554.3459493813348,187.0
8.0,126.0,656.0,SUB-DISTRICT,Gangrar,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,126.0,657.0,SUB-DISTRICT,Begun,Total,217.0,26.0,1.0,28437.0,135340.0,68496.0,66844.0,912.0893923244466,148.0
8.0,126.0,657.0,SUB-DISTRICT,Begun,Rural,217.0,26.0,0.0,24489.0,114635.0,57952.0,56683.0,899.0593923244467,128.0
8.0,126.0,657.0,SUB-DISTRICT,Begun,Urban,0.0,0.0,1.0,3948.0,20705.0,10544.0,10161.0,13.03,1589.0
8.0,126.0,658.0,SUB-DISTRICT,Rawatbhata,Total,164.0,64.0,1.0,29957.0,140128.0,72654.0,67474.0,1642.6350173120336,85.0
8.0,126.0,658.0,SUB-DISTRICT,Rawatbhata,Rural,164.0,64.0,0.0,21560.0,102429.0,53089.0,49340.0,1621.1050173120336,63.0
8.0,126.0,658.0,SUB-DISTRICT,Rawatbhata,Urban,0.0,0.0,1.0,8397.0,37699.0,19565.0,18134.0,21.53,1751.0
8.0,126.0,659.0,SUB-DISTRICT,Chittaurgarh,Total,219.0,11.0,2.0,66891.0,312334.0,159389.0,152945.0,983.0021754241944,318.0
8.0,126.0,659.0,SUB-DISTRICT,Chittaurgarh,Rural,219.0,11.0,0.0,39612.0,184005.0,93182.0,90823.0,938.6521754241944,196.0
8.0,126.0,659.0,SUB-DISTRICT,Chittaurgarh,Urban,0.0,0.0,2.0,27279.0,128329.0,66207.0,62122.0,44.35,2894.0
8.0,126.0,660.0,SUB-DISTRICT,Kapasan,Total,191.0,6.0,1.0,43083.0,199340.0,100101.0,99239.0,914.0986051068844,218.0
8.0,126.0,660.0,SUB-DISTRICT,Kapasan,Rural,191.0,6.0,0.0,39034.0,178471.0,89522.0,88949.0,887.3486051068844,201.0
8.0,126.0,660.0,SUB-DISTRICT,Kapasan,Urban,0.0,0.0,1.0,4049.0,20869.0,10579.0,10290.0,26.75,780.0
8.0,126.0,661.0,SUB-DISTRICT,Dungla,Total,103.0,6.0,0.0,22395.0,104607.0,52753.0,51854.0,496.4619790666728,211.0
8.0,126.0,661.0,SUB-DISTRICT,Dungla,Rural,103.0,6.0,0.0,22395.0,104607.0,52753.0,51854.0,496.4619790666728,211.0
8.0,126.0,661.0,SUB-DISTRICT,Dungla,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,126.0,662.0,SUB-DISTRICT,Bhadesar,Total,163.0,5.0,0.0,26309.0,123930.0,62957.0,60973.0,532.7520903535891,233.0
8.0,126.0,662.0,SUB-DISTRICT,Bhadesar,Rural,163.0,5.0,0.0,26309.0,123930.0,62957.0,60973.0,532.7520903535891,233.0
8.0,126.0,662.0,SUB-DISTRICT,Bhadesar,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,126.0,663.0,SUB-DISTRICT,Nimbahera,Total,158.0,17.0,1.0,45835.0,219790.0,111791.0,107999.0,831.1098317786708,264.0
8.0,126.0,663.0,SUB-DISTRICT,Nimbahera,Rural,158.0,17.0,0.0,33059.0,157841.0,79895.0,77946.0,799.9098317786708,197.0
8.0,126.0,663.0,SUB-DISTRICT,Nimbahera,Urban,0.0,0.0,1.0,12776.0,61949.0,31896.0,30053.0,31.2,1986.0
8.0,126.0,664.0,SUB-DISTRICT,Bari Sadri,Total,148.0,7.0,1.0,25203.0,116266.0,58516.0,57750.0,508.5586828289783,229.0
8.0,126.0,664.0,SUB-DISTRICT,Bari Sadri,Rural,148.0,7.0,0.0,21865.0,100553.0,50551.0,50002.0,495.5586828289783,203.0
8.0,126.0,664.0,SUB-DISTRICT,Bari Sadri,Urban,0.0,0.0,1.0,3338.0,15713.0,7965.0,7748.0,13.0,1209.0
8.0,127.0,0.0,DISTRICT,Kota,Total,805.0,69.0,11.0,396501.0,1951014.0,1021161.0,929853.0,5217.0,374.0
8.0,127.0,0.0,DISTRICT,Kota,Rural,805.0,69.0,0.0,151351.0,774410.0,401331.0,373079.0,4590.49,169.0
8.0,127.0,0.0,DISTRICT,Kota,Urban,0.0,0.0,11.0,245150.0,1176604.0,619830.0,556774.0,626.51,1878.0
8.0,127.0,665.0,SUB-DISTRICT,Pipalda,Total,167.0,7.0,0.0,35968.0,179800.0,93118.0,86682.0,930.5105498609106,193.0
8.0,127.0,665.0,SUB-DISTRICT,Pipalda,Rural,167.0,7.0,0.0,35968.0,179800.0,93118.0,86682.0,930.5105498609106,193.0
8.0,127.0,665.0,SUB-DISTRICT,Pipalda,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,127.0,666.0,SUB-DISTRICT,Digod,Total,164.0,7.0,0.0,33029.0,168734.0,87493.0,81241.0,938.2199307988518,180.0
8.0,127.0,666.0,SUB-DISTRICT,Digod,Rural,164.0,7.0,0.0,33029.0,168734.0,87493.0,81241.0,938.2199307988518,180.0
8.0,127.0,666.0,SUB-DISTRICT,Digod,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,127.0,667.0,SUB-DISTRICT,Ladpura,Total,117.0,33.0,2.0,236889.0,1143792.0,601950.0,541842.0,1497.4219564260302,764.0
8.0,127.0,667.0,SUB-DISTRICT,Ladpura,Rural,117.0,33.0,0.0,22181.0,117838.0,60881.0,56957.0,953.1619564260302,124.0
8.0,127.0,667.0,SUB-DISTRICT,Ladpura,Urban,0.0,0.0,2.0,214708.0,1025954.0,541069.0,484885.0,544.26,1885.0
8.0,127.0,668.0,SUB-DISTRICT,Ramganj Mandi,Total,146.0,15.0,8.0,55463.0,272448.0,142353.0,130095.0,782.3155619279828,348.0
8.0,127.0,668.0,SUB-DISTRICT,Ramganj Mandi,Rural,146.0,15.0,0.0,29103.0,143644.0,74781.0,68863.0,714.9555619279828,201.0
8.0,127.0,668.0,SUB-DISTRICT,Ramganj Mandi,Urban,0.0,0.0,8.0,26360.0,128804.0,67572.0,61232.0,67.36,1912.0
8.0,127.0,669.0,SUB-DISTRICT,Sangod,Total,211.0,7.0,1.0,35152.0,186240.0,96247.0,89993.0,1068.532993651659,174.0
8.0,127.0,669.0,SUB-DISTRICT,Sangod,Rural,211.0,7.0,0.0,31070.0,164394.0,85058.0,79336.0,1053.6429936516586,156.0
8.0,127.0,669.0,SUB-DISTRICT,Sangod,Urban,0.0,0.0,1.0,4082.0,21846.0,11189.0,10657.0,14.89,1467.0
8.0,128.0,0.0,DISTRICT,Baran,Total,1114.0,107.0,8.0,241428.0,1222755.0,633945.0,588810.0,6992.0,175.0
8.0,128.0,0.0,DISTRICT,Baran,Rural,1114.0,107.0,0.0,191526.0,968541.0,502228.0,466313.0,6846.71,141.0
8.0,128.0,0.0,DISTRICT,Baran,Urban,0.0,0.0,8.0,49902.0,254214.0,131717.0,122497.0,145.29,1750.0
8.0,128.0,670.0,SUB-DISTRICT,Mangrol,Total,73.0,6.0,1.0,20516.0,106963.0,55439.0,51524.0,440.3092103543262,243.0
8.0,128.0,670.0,SUB-DISTRICT,Mangrol,Rural,73.0,6.0,0.0,15884.0,81890.0,42524.0,39366.0,412.8592103543262,198.0
8.0,128.0,670.0,SUB-DISTRICT,Mangrol,Urban,0.0,0.0,1.0,4632.0,25073.0,12915.0,12158.0,27.45,913.0
8.0,128.0,671.0,SUB-DISTRICT,Antah,Total,79.0,3.0,1.0,23218.0,120038.0,62258.0,57780.0,543.4536972400691,221.0
8.0,128.0,671.0,SUB-DISTRICT,Antah,Rural,79.0,3.0,0.0,16906.0,87661.0,45440.0,42221.0,519.9736972400691,169.0
8.0,128.0,671.0,SUB-DISTRICT,Antah,Urban,0.0,0.0,1.0,6312.0,32377.0,16818.0,15559.0,23.48,1379.0
8.0,128.0,672.0,SUB-DISTRICT,Baran,Total,90.0,2.0,1.0,41400.0,213555.0,110789.0,102766.0,626.865923978348,341.0
8.0,128.0,672.0,SUB-DISTRICT,Baran,Rural,90.0,2.0,0.0,18123.0,95563.0,49718.0,45845.0,554.5059239783479,172.0
8.0,128.0,672.0,SUB-DISTRICT,Baran,Urban,0.0,0.0,1.0,23277.0,117992.0,61071.0,56921.0,72.36,1631.0
8.0,128.0,673.0,SUB-DISTRICT,Atru,Total,141.0,2.0,3.0,29129.0,149959.0,77887.0,72072.0,833.6957925983673,180.0
8.0,128.0,673.0,SUB-DISTRICT,Atru,Rural,141.0,2.0,0.0,23593.0,122309.0,63473.0,58836.0,823.6957925983673,148.0
8.0,128.0,673.0,SUB-DISTRICT,Atru,Urban,0.0,0.0,3.0,5536.0,27650.0,14414.0,13236.0,10.0,2765.0
8.0,128.0,674.0,SUB-DISTRICT,Kishanganj,Total,190.0,23.0,0.0,33345.0,166864.0,85961.0,80903.0,1425.892437150517,117.0
8.0,128.0,674.0,SUB-DISTRICT,Kishanganj,Rural,190.0,23.0,0.0,33345.0,166864.0,85961.0,80903.0,1425.892437150517,117.0
8.0,128.0,674.0,SUB-DISTRICT,Kishanganj,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,128.0,675.0,SUB-DISTRICT,Shahbad,Total,177.0,59.0,0.0,28480.0,142061.0,73716.0,68345.0,1471.369211723376,97.0
8.0,128.0,675.0,SUB-DISTRICT,Shahbad,Rural,177.0,59.0,0.0,28480.0,142061.0,73716.0,68345.0,1471.369211723376,97.0
8.0,128.0,675.0,SUB-DISTRICT,Shahbad,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,128.0,676.0,SUB-DISTRICT,Chhabra,Total,188.0,6.0,1.0,29790.0,152429.0,79667.0,72762.0,800.0458919251747,191.0
8.0,128.0,676.0,SUB-DISTRICT,Chhabra,Rural,188.0,6.0,0.0,23464.0,120144.0,62823.0,57321.0,791.0458919251747,152.0
8.0,128.0,676.0,SUB-DISTRICT,Chhabra,Urban,0.0,0.0,1.0,6326.0,32285.0,16844.0,15441.0,9.0,3587.0
8.0,128.0,677.0,SUB-DISTRICT,Chhipabarod,Total,176.0,6.0,1.0,35550.0,170886.0,88228.0,82658.0,850.3699164868149,201.0
8.0,128.0,677.0,SUB-DISTRICT,Chhipabarod,Rural,176.0,6.0,0.0,31731.0,152049.0,78573.0,73476.0,847.3699164868149,179.0
8.0,128.0,677.0,SUB-DISTRICT,Chhipabarod,Urban,0.0,0.0,1.0,3819.0,18837.0,9655.0,9182.0,3.0,6279.0
8.0,129.0,0.0,DISTRICT,Jhalawar,Total,1488.0,118.0,9.0,283295.0,1411129.0,725143.0,685986.0,6219.0,227.0
8.0,129.0,0.0,DISTRICT,Jhalawar,Rural,1488.0,118.0,0.0,237702.0,1181838.0,606533.0,575305.0,6109.11,193.0
8.0,129.0,0.0,DISTRICT,Jhalawar,Urban,0.0,0.0,9.0,45593.0,229291.0,118610.0,110681.0,109.89,2087.0
8.0,129.0,678.0,SUB-DISTRICT,Khanpur,Total,193.0,13.0,1.0,32687.0,173193.0,89958.0,83235.0,919.087615052366,188.0
8.0,129.0,678.0,SUB-DISTRICT,Khanpur,Rural,193.0,13.0,0.0,29973.0,159345.0,82830.0,76515.0,917.087615052366,174.0
8.0,129.0,678.0,SUB-DISTRICT,Khanpur,Urban,0.0,0.0,1.0,2714.0,13848.0,7128.0,6720.0,2.0,6924.0
8.0,129.0,679.0,SUB-DISTRICT,Jhalrapatan,Total,353.0,37.0,3.0,73231.0,356707.0,183599.0,173108.0,1266.9511276819553,282.0
8.0,129.0,679.0,SUB-DISTRICT,Jhalrapatan,Rural,353.0,37.0,0.0,50258.0,242470.0,124380.0,118090.0,1228.8311276819554,197.0
8.0,129.0,679.0,SUB-DISTRICT,Jhalrapatan,Urban,0.0,0.0,3.0,22973.0,114237.0,59219.0,55018.0,38.12,2997.0
8.0,129.0,680.0,SUB-DISTRICT,Aklera,Total,232.0,35.0,1.0,37091.0,178571.0,92070.0,86501.0,780.3033245821287,229.0
8.0,129.0,680.0,SUB-DISTRICT,Aklera,Rural,232.0,35.0,0.0,31962.0,152331.0,78355.0,73976.0,775.3033245821287,196.0
8.0,129.0,680.0,SUB-DISTRICT,Aklera,Urban,0.0,0.0,1.0,5129.0,26240.0,13715.0,12525.0,5.0,5248.0
8.0,129.0,681.0,SUB-DISTRICT,Manohar Thana,Total,188.0,5.0,1.0,30016.0,143075.0,73213.0,69862.0,624.2793831824757,229.0
8.0,129.0,681.0,SUB-DISTRICT,Manohar Thana,Rural,188.0,5.0,0.0,27634.0,131783.0,67329.0,64454.0,611.8393831824757,215.0
